observedAt,dataGeneratedAt,dataAgeMinutes,siteName,address,apparentTemperature,temperature,humidity,windSpeed,level,previousLevel,levelChanged,notificationReason,teamsNotified,apiStatus,apiMessage,awsStation,awsStationName,awsObservedTime
2026-08-13 08:56:24,,,유니드 울산공장,울산광역시 남구 상개로 142,30.1,28.0,65.7,2.5,정상,정상,False,regular_08,True,OK,,898,장생포,202608130856
2026-08-13 09:23:07,,,유니드 울산공장,울산광역시 남구 상개로 142,30.0,28.0,65.0,2.6,정상,정상,False,none,False,OK,,898,장생포,202608130923
2026-08-13 09:34:44,,,유니드 울산공장,울산광역시 남구 상개로 142,29.5,27.6,66.3,2.8,정상,정상,False,none,False,OK,,898,장생포,202608130934
2026-08-13 09:49:59,,,유니드 울산공장,울산광역시 남구 상개로 142,29.7,27.8,65.3,2.4,정상,정상,False,none,False,OK,,898,장생포,202608130949
2026-08-13 10:07:25,,,유니드 울산공장,울산광역시 남구 상개로 142,31.6,29.1,62.2,3.8,주의,정상,True,level_change,True,OK,,954,온산,202608131007
2026-08-13 13:03:59,,,유니드 울산공장,울산광역시 남구 상개로 142,32.2,29.2,64.7,2.2,주의,주의,False,regular_13,True,OK,,898,장생포,202608131303
2026-08-13 13:54:50,,,유니드 울산공장,울산광역시 남구 상개로 142,31.6,28.6,68.6,2.2,주의,주의,False,none,False,OK,,898,장생포,202608131354
2026-08-13 14:24:09,,,유니드 울산공장,울산광역시 남구 상개로 142,31.3,28.3,70.2,2.8,주의,주의,False,none,False,OK,,898,장생포,202608131424
2026-08-13 14:35:35,,,유니드 울산공장,울산광역시 남구 상개로 142,31.5,28.5,69.1,3.0,주의,주의,False,none,False,OK,,898,장생포,202608131435
2026-08-13 14:43:59,,,유니드 울산공장,울산광역시 남구 상개로 142,31.5,28.5,68.8,2.8,주의,주의,False,none,False,OK,,898,장생포,202608131443
2026-08-13 14:52:09,,,유니드 울산공장,울산광역시 남구 상개로 142,31.2,28.3,69.8,3.1,주의,주의,False,none,False,OK,,898,장생포,202608131452
2026-08-13 15:00:40,,,유니드 울산공장,울산광역시 남구 상개로 142,30.9,28.1,70.0,3.2,정상,주의,True,level_change,True,OK,,898,장생포,202608131500
2026-08-13 15:16:52,,,유니드 울산공장,울산광역시 남구 상개로 142,31.2,28.4,68.4,2.7,주의,정상,True,level_change,True,OK,,898,장생포,202608131516
2026-08-13 16:01:00,,,유니드 울산공장,울산광역시 남구 상개로 142,31.4,28.6,67.2,2.9,주의,주의,False,none,False,OK,,898,장생포,202608131601
2026-08-13 16:19:46,,,유니드 울산공장,울산광역시 남구 상개로 142,30.9,28.5,64.7,3.2,정상,주의,True,level_change,True,OK,,898,장생포,202608131619
2026-08-13 16:24:08,,,유니드 울산공장,울산광역시 남구 상개로 142,31.3,28.6,66.3,2.9,주의,정상,True,level_change,True,OK,,898,장생포,202608131624
2026-08-13 16:29:24,,,유니드 울산공장,울산광역시 남구 상개로 142,31.3,28.6,66.6,2.5,주의,주의,False,none,False,OK,,898,장생포,202608131629
2026-08-13 16:34:36,,,유니드 울산공장,울산광역시 남구 상개로 142,31.4,28.6,67.2,2.2,주의,주의,False,none,False,OK,,898,장생포,202608131634
2026-08-13 16:48:26,,,유니드 울산공장,울산광역시 남구 상개로 142,31.0,28.2,69.3,2.6,주의,주의,False,none,False,OK,,898,장생포,202608131648
2026-08-13 16:56:00,,,유니드 울산공장,울산광역시 남구 상개로 142,31.2,28.3,69.7,2.4,주의,주의,False,none,False,OK,,898,장생포,202608131656
2026-08-13 17:40:11,,,유니드 울산공장,울산광역시 남구 상개로 142,30.6,27.8,72.3,2.1,정상,주의,True,level_change,True,OK,,898,장생포,202608131740
2026-08-14 00:00:25,,,유니드 울산공장,울산광역시 남구 상개로 142,29.7,26.9,81.6,0.2,정상,정상,False,none,False,OK,,898,장생포,202608140000
2026-08-14 02:03:13,,,유니드 울산공장,울산광역시 남구 상개로 142,26.9,26.5,81.9,0.4,정상,정상,False,none,False,OK,,898,장생포,202608140203
2026-08-14 04:10:34,,,유니드 울산공장,울산광역시 남구 상개로 142,25.8,25.4,86.9,0.4,정상,정상,False,none,False,OK,,898,장생포,202608140410
2026-08-14 06:50:07,,,유니드 울산공장,울산광역시 남구 상개로 142,25.8,25.4,85.8,1.8,정상,정상,False,none,False,OK,,898,장생포,202608140650
2026-08-14 07:38:29,,,유니드 울산공장,울산광역시 남구 상개로 142,28.3,26.6,76.5,0.7,정상,정상,False,none,False,OK,,898,장생포,202608140738
2026-08-14 08:35:34,,,유니드 울산공장,울산광역시 남구 상개로 142,29.3,27.7,74.4,2.6,정상,정상,False,regular_08,True,OK,,954,온산,202608140835
2026-08-14 09:17:39,,,유니드 울산공장,울산광역시 남구 상개로 142,30.3,28.9,71.8,1.1,정상,정상,False,none,False,OK,,898,장생포,202608140917
2026-08-14 09:28:32,,,유니드 울산공장,울산광역시 남구 상개로 142,29.6,28.8,64.5,3.2,정상,정상,False,none,False,OK,,949,정자,202608140928
2026-08-14 09:45:04,,,유니드 울산공장,울산광역시 남구 상개로 142,30.6,29.2,71.6,1.3,정상,정상,False,none,False,OK,,898,장생포,202608140945
2026-08-14 12:14:06,,,유니드 울산공장,울산광역시 남구 상개로 142,33.1,32.8,58.2,4.1,경계,정상,True,level_change,True,OK,,954,온산,202608141214
2026-08-14 13:14:00,2026-08-14 13:24:00,10.0,유니드 울산공장,울산광역시 남구 상개로 142,32.0,31.3,63.2,1.6,주의,경계,True,level_change,True,OK,,898,장생포,202608141314
2026-08-14 14:58:00,2026-08-14 15:08:08,10.1,유니드 울산공장,울산광역시 남구 상개로 142,31.7,30.9,64.4,1.7,주의,주의,False,none,False,OK,,898,장생포,202608141458
2026-08-14 15:36:00,2026-08-14 15:44:27,8.5,유니드 울산공장,울산광역시 남구 상개로 142,31.7,31.1,62.2,1.7,주의,주의,False,none,False,OK,,898,장생포,202608141536
2026-08-14 15:45:00,2026-08-14 15:53:31,8.5,유니드 울산공장,울산광역시 남구 상개로 142,31.7,31.3,60.1,1.6,주의,주의,False,none,False,OK,,898,장생포,202608141545
2026-08-14 16:14:00,2026-08-14 16:22:59,9.0,유니드 울산공장,울산광역시 남구 상개로 142,31.4,30.6,63.8,1.9,주의,주의,False,none,False,OK,,898,장생포,202608141614
2026-08-14 16:24:00,2026-08-14 16:32:16,8.3,유니드 울산공장,울산광역시 남구 상개로 142,31.5,30.7,64.1,2.0,주의,주의,False,none,False,OK,,898,장생포,202608141624
2026-08-14 16:34:00,2026-08-14 16:42:37,8.6,유니드 울산공장,울산광역시 남구 상개로 142,31.6,30.7,65.3,1.9,주의,주의,False,none,False,OK,,898,장생포,202608141634
2026-08-15 00:46:00,2026-08-15 00:54:48,8.8,유니드 울산공장,울산광역시 남구 상개로 142,29.5,27.6,78.2,0.5,정상,정상,False,holiday_or_weekend,False,OK,,898,장생포,202608150046
2026-08-15 01:49:00,2026-08-15 01:57:04,8.1,유니드 울산공장,울산광역시 남구 상개로 142,29.3,27.7,74.3,0.6,정상,정상,False,holiday_or_weekend,False,OK,,898,장생포,202608150149
2026-08-15 02:46:00,2026-08-15 02:54:54,8.9,유니드 울산공장,울산광역시 남구 상개로 142,27.8,26.7,69.0,1.2,정상,정상,False,holiday_or_weekend,False,OK,,898,장생포,202608150246
2026-08-15 03:48:00,2026-08-15 03:58:08,10.1,유니드 울산공장,울산광역시 남구 상개로 142,26.5,24.7,73.5,1.1,정상,정상,False,holiday_or_weekend,False,OK,,949,정자,202608150348
2026-08-15 04:42:00,2026-08-15 04:50:08,8.1,유니드 울산공장,울산광역시 남구 상개로 142,27.5,25.8,76.4,2.2,정상,정상,False,holiday_or_weekend,False,OK,,898,장생포,202608150442
2026-08-15 05:25:00,2026-08-15 05:33:54,8.9,유니드 울산공장,울산광역시 남구 상개로 142,27.4,25.5,78.7,2.0,정상,정상,False,holiday_or_weekend,False,OK,,898,장생포,202608150525
2026-08-15 06:19:00,2026-08-15 06:27:55,8.9,유니드 울산공장,울산광역시 남구 상개로 142,27.6,25.6,80.2,1.8,정상,정상,False,holiday_or_weekend,False,OK,,898,장생포,202608150619
2026-08-15 07:18:00,2026-08-15 07:26:27,8.5,유니드 울산공장,울산광역시 남구 상개로 142,28.4,26.5,78.3,1.3,정상,정상,False,holiday_or_weekend,False,OK,,898,장생포,202608150718
2026-08-15 08:03:00,2026-08-15 08:11:01,8.0,유니드 울산공장,울산광역시 남구 상개로 142,29.4,28.0,71.5,0.6,정상,정상,False,holiday_or_weekend,False,OK,,898,장생포,202608150803
2026-08-15 08:47:00,2026-08-15 08:55:42,8.7,유니드 울산공장,울산광역시 남구 상개로 142,30.1,29.0,67.9,0.6,정상,정상,False,holiday_or_weekend,False,OK,,898,장생포,202608150847
2026-08-15 09:31:00,2026-08-15 09:39:13,8.2,유니드 울산공장,울산광역시 남구 상개로 142,30.6,29.3,70.2,1.1,정상,정상,False,holiday_or_weekend,False,OK,,898,장생포,202608150931
2026-08-15 10:54:00,2026-08-15 11:02:41,8.7,유니드 울산공장,울산광역시 남구 상개로 142,31.8,30.8,65.9,0.7,주의,정상,False,holiday_or_weekend,False,OK,,898,장생포,202608151054
2026-08-15 11:52:00,2026-08-15 12:00:12,8.2,유니드 울산공장,울산광역시 남구 상개로 142,32.6,32.6,55.5,1.1,주의,주의,False,holiday_or_weekend,False,OK,,898,장생포,202608151152
2026-08-15 13:05:00,2026-08-15 13:15:17,10.3,유니드 울산공장,울산광역시 남구 상개로 142,30.0,28.8,69.1,2.6,정상,주의,False,holiday_or_weekend,False,OK,,949,정자,202608151305
2026-08-15 13:39:00,2026-08-15 13:47:53,8.9,유니드 울산공장,울산광역시 남구 상개로 142,31.6,31.1,61.5,1.5,주의,정상,False,holiday_or_weekend,False,OK,,898,장생포,202608151339
2026-08-15 13:58:00,2026-08-15 14:06:41,8.7,유니드 울산공장,울산광역시 남구 상개로 142,31.0,30.2,64.0,2.3,주의,주의,False,holiday_or_weekend,False,OK,,898,장생포,202608151358
2026-08-15 14:27:00,2026-08-15 14:35:11,8.2,유니드 울산공장,울산광역시 남구 상개로 142,32.3,31.7,62.0,1.7,주의,주의,False,holiday_or_weekend,False,OK,,898,장생포,202608151427
2026-08-15 14:47:00,2026-08-15 14:55:16,8.3,유니드 울산공장,울산광역시 남구 상개로 142,31.4,30.8,62.2,1.7,주의,주의,False,holiday_or_weekend,False,OK,,898,장생포,202608151447
2026-08-15 15:53:00,2026-08-15 16:01:09,8.2,유니드 울산공장,울산광역시 남구 상개로 142,31.4,30.3,67.2,1.7,주의,주의,False,holiday_or_weekend,False,OK,,898,장생포,202608151553
2026-08-15 16:27:00,2026-08-15 16:37:40,10.7,유니드 울산공장,울산광역시 남구 상개로 142,29.3,28.0,70.0,2.1,정상,주의,False,holiday_or_weekend,False,OK,,949,정자,202608151627
2026-08-15 16:48:00,2026-08-15 16:56:36,8.6,유니드 울산공장,울산광역시 남구 상개로 142,31.0,29.6,70.8,1.7,주의,정상,False,holiday_or_weekend,False,OK,,898,장생포,202608151648
2026-08-15 17:40:00,2026-08-15 17:48:34,8.6,유니드 울산공장,울산광역시 남구 상개로 142,30.5,29.0,72.8,1.4,정상,주의,False,holiday_or_weekend,False,OK,,898,장생포,202608151740
2026-08-15 18:02:00,2026-08-15 18:10:15,8.3,유니드 울산공장,울산광역시 남구 상개로 142,30.4,28.7,75.0,1.3,정상,정상,False,holiday_or_weekend,False,OK,,898,장생포,202608151802
2026-08-15 19:17:00,2026-08-15 19:25:36,8.6,유니드 울산공장,울산광역시 남구 상개로 142,30.3,28.2,80.4,0.9,정상,정상,False,holiday_or_weekend,False,OK,,898,장생포,202608151917
2026-08-15 20:15:00,2026-08-15 20:23:08,8.1,유니드 울산공장,울산광역시 남구 상개로 142,30.4,27.9,86.7,0.9,정상,정상,False,holiday_or_weekend,False,OK,,898,장생포,202608152015
2026-08-15 22:24:00,2026-08-15 22:32:57,9.0,유니드 울산공장,울산광역시 남구 상개로 142,30.2,27.3,92.2,1.0,정상,정상,False,holiday_or_weekend,False,OK,,898,장생포,202608152224
2026-08-15 23:17:00,2026-08-15 23:25:57,9.0,유니드 울산공장,울산광역시 남구 상개로 142,30.2,27.2,93.3,1.7,정상,정상,False,holiday_or_weekend,False,OK,,898,장생포,202608152317
2026-08-16 01:20:00,2026-08-16 01:28:24,8.4,유니드 울산공장,울산광역시 남구 상개로 142,30.1,26.9,96.7,0.9,정상,정상,False,holiday_or_weekend,False,OK,,898,장생포,202608160120
2026-08-16 02:14:00,2026-08-16 02:22:57,9.0,유니드 울산공장,울산광역시 남구 상개로 142,29.4,26.0,99.3,1.3,정상,정상,False,holiday_or_weekend,False,OK,,898,장생포,202608160214
2026-08-16 03:25:00,2026-08-16 03:33:29,8.5,유니드 울산공장,울산광역시 남구 상개로 142,29.0,25.7,99.1,1.2,정상,정상,False,holiday_or_weekend,False,OK,,898,장생포,202608160325
2026-08-16 04:13:00,2026-08-16 04:23:33,10.6,유니드 울산공장,울산광역시 남구 상개로 142,27.4,25.0,86.5,1.1,정상,정상,False,holiday_or_weekend,False,OK,,949,정자,202608160413
2026-08-16 05:17:00,2026-08-16 05:25:36,8.6,유니드 울산공장,울산광역시 남구 상개로 142,29.0,25.6,99.7,2.1,정상,정상,False,holiday_or_weekend,False,OK,,898,장생포,202608160517
2026-08-16 06:16:00,2026-08-16 06:24:04,8.1,유니드 울산공장,울산광역시 남구 상개로 142,28.8,25.4,99.7,1.2,정상,정상,False,holiday_or_weekend,False,OK,,898,장생포,202608160616
2026-08-16 08:02:00,2026-08-16 08:10:27,8.5,유니드 울산공장,울산광역시 남구 상개로 142,29.3,25.9,99.7,0.0,정상,정상,False,holiday_or_weekend,False,OK,,898,장생포,202608160802
2026-08-16 08:42:00,2026-08-16 08:50:53,8.9,유니드 울산공장,울산광역시 남구 상개로 142,28.9,25.5,99.6,1.2,정상,정상,False,holiday_or_weekend,False,OK,,898,장생포,202608160842
2026-08-16 09:28:00,2026-08-16 09:36:08,8.1,유니드 울산공장,울산광역시 남구 상개로 142,27.9,24.4,92.7,1.0,정상,정상,False,holiday_or_weekend,False,OK,,898,장생포,202608160928
2026-08-16 12:48:00,2026-08-16 12:56:26,8.4,유니드 울산공장,울산광역시 남구 상개로 142,27.4,24.4,86.2,1.1,정상,정상,False,holiday_or_weekend,False,OK,,898,장생포,202608161248
2026-08-16 14:21:00,2026-08-16 14:29:22,8.4,유니드 울산공장,울산광역시 남구 상개로 142,27.0,24.8,80.3,0.9,정상,정상,False,holiday_or_weekend,False,OK,,898,장생포,202608161421
2026-08-16 14:46:00,2026-08-16 14:54:03,8.1,유니드 울산공장,울산광역시 남구 상개로 142,27.4,24.5,85.9,1.0,정상,정상,False,holiday_or_weekend,False,OK,,898,장생포,202608161446
2026-08-16 15:12:00,2026-08-16 15:20:29,8.5,유니드 울산공장,울산광역시 남구 상개로 142,27.7,24.2,90.5,0.6,정상,정상,False,holiday_or_weekend,False,OK,,898,장생포,202608161512
2026-08-16 16:31:00,2026-08-16 16:39:43,8.7,유니드 울산공장,울산광역시 남구 상개로 142,28.2,24.6,97.3,1.7,정상,정상,False,holiday_or_weekend,False,OK,,898,장생포,202608161631
2026-08-16 16:49:00,2026-08-16 16:57:31,8.5,유니드 울산공장,울산광역시 남구 상개로 142,28.1,24.3,96.5,1.6,정상,정상,False,holiday_or_weekend,False,OK,,898,장생포,202608161649
2026-08-16 17:12:00,2026-08-16 17:22:27,10.5,유니드 울산공장,울산광역시 남구 상개로 142,28.0,20.3,94.8,2.3,정상,정상,False,holiday_or_weekend,False,OK,,943,매곡,202608161712
2026-08-16 18:21:00,2026-08-16 18:29:45,8.8,유니드 울산공장,울산광역시 남구 상개로 142,27.7,23.9,90.6,2.0,정상,정상,False,holiday_or_weekend,False,OK,,898,장생포,202608161821
2026-08-16 20:14:00,2026-08-16 20:22:39,8.7,유니드 울산공장,울산광역시 남구 상개로 142,28.4,24.0,99.5,1.1,정상,정상,False,holiday_or_weekend,False,OK,,898,장생포,202608162014
2026-08-16 21:36:00,2026-08-16 21:44:16,8.3,유니드 울산공장,울산광역시 남구 상개로 142,27.9,24.5,92.9,2.0,정상,정상,False,holiday_or_weekend,False,OK,,898,장생포,202608162136
2026-08-16 22:26:00,2026-08-16 22:34:06,8.1,유니드 울산공장,울산광역시 남구 상개로 142,28.0,24.6,95.6,3.1,정상,정상,False,holiday_or_weekend,False,OK,,898,장생포,202608162226
2026-08-16 23:18:00,2026-08-16 23:26:00,8.0,유니드 울산공장,울산광역시 남구 상개로 142,28.2,24.2,97.9,3.0,정상,정상,False,holiday_or_weekend,False,OK,,898,장생포,202608162318
2026-08-17 01:20:00,2026-08-17 01:28:49,8.8,유니드 울산공장,울산광역시 남구 상개로 142,28.4,23.9,99.7,1.0,정상,정상,False,holiday_or_weekend,False,OK,,898,장생포,202608170120
2026-08-17 02:13:00,2026-08-17 02:21:59,9.0,유니드 울산공장,울산광역시 남구 상개로 142,28.4,25.0,99.7,1.6,정상,정상,False,holiday_or_weekend,False,OK,,898,장생포,202608170213
2026-08-17 04:14:00,2026-08-17 04:22:42,8.7,유니드 울산공장,울산광역시 남구 상개로 142,28.2,24.3,97.0,2.6,정상,정상,False,holiday_or_weekend,False,OK,,898,장생포,202608170414
2026-08-17 05:18:00,2026-08-17 05:26:17,8.3,유니드 울산공장,울산광역시 남구 상개로 142,28.4,24.2,99.7,3.5,정상,정상,False,holiday_or_weekend,False,OK,,898,장생포,202608170518
2026-08-17 06:12:00,2026-08-17 06:22:52,10.9,유니드 울산공장,울산광역시 남구 상개로 142,27.4,23.8,86.4,3.9,정상,정상,False,holiday_or_weekend,False,OK,,949,정자,202608170612
2026-08-17 07:16:00,2026-08-17 07:24:07,8.1,유니드 울산공장,울산광역시 남구 상개로 142,28.4,23.9,99.7,3.8,정상,정상,False,holiday_or_weekend,False,OK,,898,장생포,202608170716
2026-08-17 08:01:00,2026-08-17 08:09:41,8.7,유니드 울산공장,울산광역시 남구 상개로 142,28.4,24.3,99.7,2.9,정상,정상,False,holiday_or_weekend,False,OK,,898,장생포,202608170801
2026-08-17 08:23:00,2026-08-17 08:31:27,8.5,유니드 울산공장,울산광역시 남구 상개로 142,28.4,24.6,99.7,2.9,정상,정상,False,holiday_or_weekend,False,OK,,898,장생포,202608170823
2026-08-17 08:42:00,2026-08-17 08:50:16,8.3,유니드 울산공장,울산광역시 남구 상개로 142,28.4,24.5,99.7,4.0,정상,정상,False,holiday_or_weekend,False,OK,,898,장생포,202608170842
2026-08-17 09:26:00,2026-08-17 09:34:26,8.4,유니드 울산공장,울산광역시 남구 상개로 142,28.4,24.8,99.7,2.3,정상,정상,False,holiday_or_weekend,False,OK,,898,장생포,202608170926
2026-08-17 10:58:00,2026-08-17 11:06:12,8.2,유니드 울산공장,울산광역시 남구 상개로 142,28.3,25.0,98.5,3.2,정상,정상,False,holiday_or_weekend,False,OK,,898,장생포,202608171058
2026-08-17 12:00:00,2026-08-17 12:08:41,8.7,유니드 울산공장,울산광역시 남구 상개로 142,28.6,25.4,97.6,3.7,정상,정상,False,holiday_or_weekend,False,OK,,898,장생포,202608171200
2026-08-17 12:50:00,2026-08-17 12:58:07,8.1,유니드 울산공장,울산광역시 남구 상개로 142,28.3,25.6,90.6,3.0,정상,정상,False,holiday_or_weekend,False,OK,,898,장생포,202608171250
2026-08-17 13:29:00,2026-08-17 13:37:42,8.7,유니드 울산공장,울산광역시 남구 상개로 142,28.5,25.6,92.9,2.6,정상,정상,False,holiday_or_weekend,False,OK,,898,장생포,202608171329
2026-08-17 14:10:00,2026-08-17 14:18:50,8.8,유니드 울산공장,울산광역시 남구 상개로 142,28.8,26.2,89.1,2.5,정상,정상,False,holiday_or_weekend,False,OK,,898,장생포,202608171410
2026-08-17 14:45:00,2026-08-17 14:53:22,8.4,유니드 울산공장,울산광역시 남구 상개로 142,28.8,26.0,90.7,2.4,정상,정상,False,holiday_or_weekend,False,OK,,898,장생포,202608171445
2026-08-17 15:23:00,2026-08-17 15:31:01,8.0,유니드 울산공장,울산광역시 남구 상개로 142,29.0,26.4,87.9,2.2,정상,정상,False,holiday_or_weekend,False,OK,,898,장생포,202608171523
2026-08-17 16:27:00,2026-08-17 16:35:56,8.9,유니드 울산공장,울산광역시 남구 상개로 142,29.5,27.6,78.0,3.1,정상,정상,False,holiday_or_weekend,False,OK,,898,장생포,202608171627
2026-08-17 17:02:00,2026-08-17 17:10:48,8.8,유니드 울산공장,울산광역시 남구 상개로 142,29.5,27.6,78.5,2.9,정상,정상,False,holiday_or_weekend,False,OK,,898,장생포,202608171702
2026-08-17 18:37:00,2026-08-17 18:45:29,8.5,유니드 울산공장,울산광역시 남구 상개로 142,28.6,27.0,74.5,1.5,정상,정상,False,holiday_or_weekend,False,OK,,898,장생포,202608171837
2026-08-17 19:26:00,2026-08-17 19:34:45,8.8,유니드 울산공장,울산광역시 남구 상개로 142,29.1,26.6,86.2,0.9,정상,정상,False,holiday_or_weekend,False,OK,,898,장생포,202608171926
2026-08-17 22:33:00,2026-08-17 22:41:04,8.1,유니드 울산공장,울산광역시 남구 상개로 142,30.1,26.7,99.5,2.4,정상,정상,False,holiday_or_weekend,False,OK,,898,장생포,202608172233
2026-08-17 23:22:00,2026-08-17 23:30:47,8.8,유니드 울산공장,울산광역시 남구 상개로 142,29.9,26.7,95.8,1.7,정상,정상,False,holiday_or_weekend,False,OK,,898,장생포,202608172322
2026-08-18 00:19:00,2026-08-18 00:27:31,8.5,유니드 울산공장,울산광역시 남구 상개로 142,29.9,26.5,99.5,1.3,정상,정상,False,none,False,OK,,898,장생포,202608180019
2026-08-18 01:23:00,2026-08-18 01:31:02,8.0,유니드 울산공장,울산광역시 남구 상개로 142,29.9,26.5,99.7,0.7,정상,정상,False,none,False,OK,,898,장생포,202608180123
2026-08-18 03:34:00,2026-08-18 03:42:58,9.0,유니드 울산공장,울산광역시 남구 상개로 142,29.9,26.5,99.7,1.4,정상,정상,False,none,False,OK,,898,장생포,202608180334
2026-08-18 04:22:00,2026-08-18 04:30:25,8.4,유니드 울산공장,울산광역시 남구 상개로 142,29.9,26.5,99.7,0.7,정상,정상,False,none,False,OK,,898,장생포,202608180422
2026-08-18 07:19:00,2026-08-18 07:27:26,8.4,유니드 울산공장,울산광역시 남구 상개로 142,28.9,25.5,99.7,0.5,정상,정상,False,none,False,OK,,898,장생포,202608180719
2026-08-18 08:03:00,2026-08-18 08:11:43,8.7,유니드 울산공장,울산광역시 남구 상개로 142,28.8,25.4,99.7,0.3,정상,정상,False,regular_08,True,OK,,898,장생포,202608180803
2026-08-18 08:29:00,2026-08-18 08:37:21,8.4,유니드 울산공장,울산광역시 남구 상개로 142,28.9,25.5,99.7,1.5,정상,정상,False,none,False,OK,,898,장생포,202608180829
2026-08-18 10:54:00,2026-08-18 11:02:48,8.8,유니드 울산공장,울산광역시 남구 상개로 142,30.0,26.6,99.7,0.5,정상,정상,False,none,False,OK,,898,장생포,202608181054
2026-08-18 11:56:00,2026-08-18 12:04:36,8.6,유니드 울산공장,울산광역시 남구 상개로 142,30.7,27.2,99.7,1.6,정상,정상,False,none,False,OK,,898,장생포,202608181156
2026-08-18 12:44:00,2026-08-18 12:52:14,8.2,유니드 울산공장,울산광역시 남구 상개로 142,31.2,28.1,95.0,2.2,주의,정상,True,level_change,True,OK,,898,장생포,202608181244
2026-08-18 13:15:00,2026-08-18 13:23:52,8.9,유니드 울산공장,울산광역시 남구 상개로 142,30.9,28.2,88.8,1.9,정상,주의,True,level_change,True,OK,,898,장생포,202608181315
2026-08-18 14:21:00,2026-08-18 14:29:29,8.5,유니드 울산공장,울산광역시 남구 상개로 142,31.5,30.0,72.1,3.0,주의,정상,True,level_change,True,OK,,898,장생포,202608181421
2026-08-18 15:14:00,2026-08-18 15:22:49,8.8,유니드 울산공장,울산광역시 남구 상개로 142,32.2,30.1,79.4,0.9,주의,주의,False,regular_15,True,OK,,898,장생포,202608181514
2026-08-18 16:47:00,2026-08-18 16:55:08,8.1,유니드 울산공장,울산광역시 남구 상개로 142,30.8,29.0,76.2,1.2,정상,주의,True,level_change,True,OK,,898,장생포,202608181647
2026-08-18 17:14:00,2026-08-18 17:22:00,8.0,유니드 울산공장,울산광역시 남구 상개로 142,31.5,29.6,77.3,1.1,주의,정상,True,level_change,True,OK,,898,장생포,202608181714
2026-08-18 17:52:00,2026-08-18 18:00:09,8.2,유니드 울산공장,울산광역시 남구 상개로 142,31.5,29.6,77.5,0.7,주의,주의,False,none,False,OK,,898,장생포,202608181752
2026-08-18 18:28:00,2026-08-18 18:36:28,8.5,유니드 울산공장,울산광역시 남구 상개로 142,30.4,28.2,82.0,1.3,정상,주의,False,none,False,OK,,898,장생포,202608181828
2026-08-18 19:23:00,2026-08-18 19:31:55,8.9,유니드 울산공장,울산광역시 남구 상개로 142,30.6,28.5,81.0,1.9,정상,정상,False,none,False,OK,,898,장생포,202608181923
2026-08-18 20:20:00,2026-08-18 20:28:08,8.1,유니드 울산공장,울산광역시 남구 상개로 142,30.2,28.0,82.0,0.8,정상,정상,False,none,False,OK,,898,장생포,202608182020
2026-08-18 21:44:00,2026-08-18 21:52:21,8.4,유니드 울산공장,울산광역시 남구 상개로 142,30.4,28.6,76.3,1.2,정상,정상,False,none,False,OK,,898,장생포,202608182144
2026-08-18 22:36:00,2026-08-18 22:44:27,8.5,유니드 울산공장,울산광역시 남구 상개로 142,29.9,28.0,77.6,0.9,정상,정상,False,none,False,OK,,898,장생포,202608182236
2026-08-18 23:28:00,2026-08-18 23:36:43,8.7,유니드 울산공장,울산광역시 남구 상개로 142,29.7,27.0,89.9,0.3,정상,정상,False,none,False,OK,,898,장생포,202608182328
2026-08-19 01:27:00,2026-08-19 01:35:07,8.1,유니드 울산공장,울산광역시 남구 상개로 142,29.5,27.4,81.7,0.2,정상,정상,False,none,False,OK,,898,장생포,202608190127
2026-08-19 02:21:00,2026-08-19 02:29:44,8.7,유니드 울산공장,울산광역시 남구 상개로 142,29.5,26.9,88.2,1.2,정상,정상,False,none,False,OK,,898,장생포,202608190221
2026-08-19 03:33:00,2026-08-19 03:41:33,8.6,유니드 울산공장,울산광역시 남구 상개로 142,29.5,26.7,91.6,0.4,정상,정상,False,none,False,OK,,898,장생포,202608190333
2026-08-19 04:21:00,2026-08-19 04:29:46,8.8,유니드 울산공장,울산광역시 남구 상개로 142,29.0,25.9,95.6,0.9,정상,정상,False,none,False,OK,,898,장생포,202608190421
2026-08-19 05:19:00,2026-08-19 05:27:42,8.7,유니드 울산공장,울산광역시 남구 상개로 142,28.6,25.3,98.3,0.0,정상,정상,False,none,False,OK,,898,장생포,202608190519
2026-08-19 06:19:00,2026-08-19 06:27:11,8.2,유니드 울산공장,울산광역시 남구 상개로 142,28.8,25.4,99.7,0.0,정상,정상,False,none,False,OK,,898,장생포,202608190619
2026-08-19 07:19:00,2026-08-19 07:27:07,8.1,유니드 울산공장,울산광역시 남구 상개로 142,30.3,27.3,93.3,0.6,정상,정상,False,none,False,OK,,898,장생포,202608190719
2026-08-19 08:03:00,2026-08-19 08:11:53,8.9,유니드 울산공장,울산광역시 남구 상개로 142,30.8,28.4,84.4,0.8,정상,정상,False,regular_08,True,OK,,898,장생포,202608190803
2026-08-19 08:29:00,2026-08-19 08:37:09,8.2,유니드 울산공장,울산광역시 남구 상개로 142,31.1,28.9,81.0,1.3,주의,정상,True,level_change,True,OK,,898,장생포,202608190829
2026-08-19 08:45:00,2026-08-19 08:53:54,8.9,유니드 울산공장,울산광역시 남구 상개로 142,31.2,29.0,81.0,1.4,주의,주의,False,none,False,OK,,898,장생포,202608190845
